item_id,order_id,product_name,category,price,quantity
I-000503,O-00155,Laptop Pro,Electronics,1200,1
I-000504,O-00155,Monitor Stand,Accessories,75,2
I-000505,O-00155,Noise Cancelling Headphones,Electronics,300,3
I-000506,O-00155,Wireless Mouse,Accessories,50,3
I-000507,O-00156,Mechanical Keyboard,Accessories,130,2
I-000508,O-00157,Monitor Stand,Accessories,75,2
I-000509,O-00158,Standing Desk,Furniture,600,1
I-000510,O-00158,Mechanical Keyboard,Accessories,130,2
I-000511,O-00159,4K Monitor,Electronics,400,1
I-000512,O-00159,Wireless Mouse,Accessories,50,1
I-000513,O-00159,4K Monitor,Electronics,400,1
I-000514,O-00159,Standing Desk,Furniture,600,2
I-000515,O-00160,Office Chair,Furniture,250,2
I-000516,O-00160,Webcam 1080p,Accessories,80,2
I-000517,O-00160,Laptop Pro,Electronics,1200,2
I-000518,O-00160,Standing Desk,Furniture,600,1
I-000519,O-00161,Monitor Stand,Accessories,75,1
I-000520,O-00161,4K Monitor,Electronics,400,2
I-000521,O-00161,Standing Desk,Furniture,600,3
I-000522,O-00162,4K Monitor,Electronics,400,3
I-000523,O-00162,Monitor Stand,Accessories,75,2
I-000524,O-00162,Webcam 1080p,Accessories,80,1
I-000525,O-00162,Office Chair,Furniture,250,3
I-000526,O-00163,Wireless Mouse,Accessories,50,1
I-000527,O-00164,Webcam 1080p,Accessories,80,2
I-000528,O-00164,Webcam 1080p,Accessories,80,1
I-000529,O-00165,Standing Desk,Furniture,600,1
I-000530,O-00165,Wireless Mouse,Accessories,50,2
I-000531,O-00165,Mechanical Keyboard,Accessories,130,1
I-000532,O-00166,Wireless Mouse,Accessories,50,1
I-000533,O-00166,Mechanical Keyboard,Accessories,130,3
I-000534,O-00166,Standing Desk,Furniture,600,3
I-000535,O-00166,Mechanical Keyboard,Accessories,130,3
I-000536,O-00166,4K Monitor,Electronics,400,1
I-000537,O-00167,4K Monitor,Electronics,400,2
I-000538,O-00167,4K Monitor,Electronics,400,1
I-000539,O-00167,Laptop Pro,Electronics,1200,3
I-000540,O-00167,Wireless Mouse,Accessories,50,3
I-000541,O-00168,Laptop Pro,Electronics,1200,2
I-000542,O-00168,4K Monitor,Electronics,400,3
I-000543,O-00168,Laptop Pro,Electronics,1200,2
I-000544,O-00169,Noise Cancelling Headphones,Electronics,300,3
I-000545,O-00169,Laptop Pro,Electronics,1200,2
I-000546,O-00169,Noise Cancelling Headphones,Electronics,300,1
I-000547,O-00170,Mechanical Keyboard,Accessories,130,3
I-000548,O-00170,Standing Desk,Furniture,600,3
I-000549,O-00170,Webcam 1080p,Accessories,80,1
I-000550,O-00170,Mechanical Keyboard,Accessories,130,1
I-000551,O-00171,Mechanical Keyboard,Accessories,130,3
I-000552,O-00171,Mechanical Keyboard,Accessories,130,1
I-000553,O-00172,Office Chair,Furniture,250,3
I-000554,O-00173,Monitor Stand,Accessories,75,2
I-000555,O-00173,Monitor Stand,Accessories,75,3
I-000556,O-00173,Wireless Mouse,Accessories,50,2
I-000557,O-00174,4K Monitor,Electronics,400,3
I-000558,O-00174,Office Chair,Furniture,250,2
I-000559,O-00174,Webcam 1080p,Accessories,80,1
I-000560,O-00175,Noise Cancelling Headphones,Electronics,300,1
I-000561,O-00175,Webcam 1080p,Accessories,80,3
I-000562,O-00175,Noise Cancelling Headphones,Electronics,300,2
I-000563,O-00176,Wireless Mouse,Accessories,50,3
I-000564,O-00176,Webcam 1080p,Accessories,80,1
I-000565,O-00177,Standing Desk,Furniture,600,3
I-000566,O-00178,Noise Cancelling Headphones,Electronics,300,2
I-000567,O-00178,Standing Desk,Furniture,600,3
I-000568,O-00178,Monitor Stand,Accessories,75,2
I-000569,O-00178,4K Monitor,Electronics,400,2
I-000570,O-00178,Monitor Stand,Accessories,75,3
I-000571,O-00179,Wireless Mouse,Accessories,50,3
I-000572,O-00179,Wireless Mouse,Accessories,50,3
I-000573,O-00180,Noise Cancelling Headphones,Electronics,300,3
I-000574,O-00180,Office Chair,Furniture,250,3
I-000575,O-00181,Monitor Stand,Accessories,75,1
I-000576,O-00181,Webcam 1080p,Accessories,80,3
I-000577,O-00182,Webcam 1080p,Accessories,80,2
I-000578,O-00182,Office Chair,Furniture,250,1
I-000579,O-00182,4K Monitor,Electronics,400,3
I-000580,O-00182,Webcam 1080p,Accessories,80,1
I-000581,O-00182,Wireless Mouse,Accessories,50,2
I-000582,O-00183,Webcam 1080p,Accessories,80,3
I-000583,O-00183,Office Chair,Furniture,250,3
I-000584,O-00183,Standing Desk,Furniture,600,2
I-000585,O-00183,Noise Cancelling Headphones,Electronics,300,1
I-000586,O-00184,Laptop Pro,Electronics,1200,3
I-000587,O-00184,Wireless Mouse,Accessories,50,3
I-000588,O-00185,4K Monitor,Electronics,400,1
I-000589,O-00185,4K Monitor,Electronics,400,3
I-000590,O-00185,4K Monitor,Electronics,400,1
I-000591,O-00186,Laptop Pro,Electronics,1200,3
I-000592,O-00186,Noise Cancelling Headphones,Electronics,300,2
I-000593,O-00186,Wireless Mouse,Accessories,50,3
I-000594,O-00187,Wireless Mouse,Accessories,50,1
I-000595,O-00187,Monitor Stand,Accessories,75,1
I-000596,O-00187,Mechanical Keyboard,Accessories,130,1
I-000597,O-00188,Monitor Stand,Accessories,75,1
I-000598,O-00189,Webcam 1080p,Accessories,80,1
I-000599,O-00189,Office Chair,Furniture,250,1
I-000600,O-00189,Standing Desk,Furniture,600,1
I-000601,O-00190,Webcam 1080p,Accessories,80,3
I-000602,O-00190,Webcam 1080p,Accessories,80,2
I-000603,O-00191,Noise Cancelling Headphones,Electronics,300,1
I-000604,O-00191,Noise Cancelling Headphones,Electronics,300,3
I-000605,O-00191,Monitor Stand,Accessories,75,3
I-000606,O-00192,Standing Desk,Furniture,600,3
I-000607,O-00192,Monitor Stand,Accessories,75,3
I-000608,O-00192,Webcam 1080p,Accessories,80,3
I-000609,O-00192,4K Monitor,Electronics,400,3
I-000610,O-00193,Mechanical Keyboard,Accessories,130,2
I-000611,O-00194,Noise Cancelling Headphones,Electronics,300,2
I-000612,O-00194,Laptop Pro,Electronics,1200,3
I-000613,O-00194,Webcam 1080p,Accessories,80,1
I-000614,O-00194,Mechanical Keyboard,Accessories,130,3
I-000615,O-00195,Mechanical Keyboard,Accessories,130,2
I-000616,O-00195,4K Monitor,Electronics,400,2
I-000617,O-00195,Laptop Pro,Electronics,1200,2
I-000618,O-00195,Office Chair,Furniture,250,2
I-000619,O-00196,Monitor Stand,Accessories,75,1
I-000620,O-00196,4K Monitor,Electronics,400,3
I-000621,O-00197,Webcam 1080p,Accessories,80,1
I-000622,O-00197,Mechanical Keyboard,Accessories,130,3
I-000623,O-00197,4K Monitor,Electronics,400,3
I-000624,O-00197,Laptop Pro,Electronics,1200,3
I-000625,O-00197,Mechanical Keyboard,Accessories,130,1
I-000626,O-00198,Monitor Stand,Accessories,75,3
I-000627,O-00198,Mechanical Keyboard,Accessories,130,1
I-000628,O-00198,Wireless Mouse,Accessories,50,2
I-000629,O-00198,4K Monitor,Electronics,400,1
I-000630,O-00199,Office Chair,Furniture,250,1
I-000631,O-00199,4K Monitor,Electronics,400,3
I-000632,O-00199,Standing Desk,Furniture,600,3
I-000633,O-00200,Laptop Pro,Electronics,1200,3
I-000634,O-00201,4K Monitor,Electronics,400,3
I-000635,O-00201,Laptop Pro,Electronics,1200,3
I-000636,O-00201,Standing Desk,Furniture,600,1
I-000637,O-00201,Standing Desk,Furniture,600,2
I-000638,O-00202,Monitor Stand,Accessories,75,1
I-000639,O-00202,Standing Desk,Furniture,600,1
I-000640,O-00202,Webcam 1080p,Accessories,80,1
I-000641,O-00202,4K Monitor,Electronics,400,1
I-000642,O-00202,4K Monitor,Electronics,400,3
I-000643,O-00203,Monitor Stand,Accessories,75,2
I-000644,O-00204,Office Chair,Furniture,250,1
I-000645,O-00204,Wireless Mouse,Accessories,50,3
I-000646,O-00204,Webcam 1080p,Accessories,80,2
I-000647,O-00204,Webcam 1080p,Accessories,80,1
I-000648,O-00205,Mechanical Keyboard,Accessories,130,2
I-000649,O-00205,Mechanical Keyboard,Accessories,130,1
I-000650,O-00205,Noise Cancelling Headphones,Electronics,300,1
I-000651,O-00205,4K Monitor,Electronics,400,3
I-000652,O-00206,Mechanical Keyboard,Accessories,130,3
I-000653,O-00206,Monitor Stand,Accessories,75,2
I-000654,O-00206,4K Monitor,Electronics,400,3
I-000655,O-00206,Laptop Pro,Electronics,1200,3
I-000656,O-00207,Noise Cancelling Headphones,Electronics,300,1
I-000657,O-00207,Wireless Mouse,Accessories,50,1
I-000658,O-00207,Wireless Mouse,Accessories,50,3
I-000659,O-00207,Laptop Pro,Electronics,1200,3
I-000660,O-00207,Monitor Stand,Accessories,75,3
I-000661,O-00208,Office Chair,Furniture,250,1
I-000662,O-00208,Laptop Pro,Electronics,1200,1
I-000663,O-00208,Laptop Pro,Electronics,1200,3
I-000664,O-00209,4K Monitor,Electronics,400,3
I-000665,O-00209,Standing Desk,Furniture,600,1
I-000666,O-00209,4K Monitor,Electronics,400,2
I-000667,O-00210,Monitor Stand,Accessories,75,1
I-000668,O-00210,Laptop Pro,Electronics,1200,2
I-000669,O-00210,Standing Desk,Furniture,600,3
I-000670,O-00210,Office Chair,Furniture,250,1
I-000671,O-00210,Webcam 1080p,Accessories,80,2
I-000672,O-00211,Wireless Mouse,Accessories,50,3
I-000673,O-00211,Standing Desk,Furniture,600,1
I-000674,O-00211,Office Chair,Furniture,250,3
I-000675,O-00211,Mechanical Keyboard,Accessories,130,1
I-000676,O-00212,Laptop Pro,Electronics,1200,3
I-000677,O-00212,4K Monitor,Electronics,400,3
I-000678,O-00212,Webcam 1080p,Accessories,80,3
I-000679,O-00212,Mechanical Keyboard,Accessories,130,3
I-000680,O-00212,Laptop Pro,Electronics,1200,2
I-000681,O-00213,4K Monitor,Electronics,400,2
I-000682,O-00213,Office Chair,Furniture,250,1
I-000683,O-00213,Mechanical Keyboard,Accessories,130,3
I-000684,O-00213,Webcam 1080p,Accessories,80,3
I-000685,O-00214,Mechanical Keyboard,Accessories,130,3
I-000686,O-00214,4K Monitor,Electronics,400,1
I-000687,O-00214,Mechanical Keyboard,Accessories,130,3
I-000688,O-00214,Wireless Mouse,Accessories,50,2
I-000689,O-00215,Laptop Pro,Electronics,1200,3
I-000690,O-00215,Laptop Pro,Electronics,1200,1
I-000691,O-00216,Noise Cancelling Headphones,Electronics,300,2
I-000692,O-00216,Webcam 1080p,Accessories,80,1
I-000693,O-00217,Monitor Stand,Accessories,75,3
I-000694,O-00217,Noise Cancelling Headphones,Electronics,300,1
I-000695,O-00217,Wireless Mouse,Accessories,50,3
I-000696,O-00218,Office Chair,Furniture,250,3
I-000697,O-00218,Laptop Pro,Electronics,1200,2
I-000698,O-00218,Office Chair,Furniture,250,1
I-000699,O-00219,Standing Desk,Furniture,600,2
I-000700,O-00220,Standing Desk,Furniture,600,2
I-000701,O-00220,4K Monitor,Electronics,400,2
I-000702,O-00220,Laptop Pro,Electronics,1200,3
I-000703,O-00220,Wireless Mouse,Accessories,50,2
I-000704,O-00221,Noise Cancelling Headphones,Electronics,300,3
I-000705,O-00221,4K Monitor,Electronics,400,2
I-000706,O-00221,Mechanical Keyboard,Accessories,130,2
I-000707,O-00221,4K Monitor,Electronics,400,2
I-000708,O-00222,Noise Cancelling Headphones,Electronics,300,2
I-000709,O-00223,Standing Desk,Furniture,600,2
I-000710,O-00223,Office Chair,Furniture,250,1
I-000711,O-00223,Mechanical Keyboard,Accessories,130,1
I-000712,O-00223,Wireless Mouse,Accessories,50,2
I-000713,O-00223,Standing Desk,Furniture,600,1
I-000714,O-00224,Webcam 1080p,Accessories,80,3
I-000715,O-00224,4K Monitor,Electronics,400,3
I-000716,O-00224,Noise Cancelling Headphones,Electronics,300,2
I-000717,O-00225,4K Monitor,Electronics,400,2
I-000718,O-00225,Noise Cancelling Headphones,Electronics,300,3
I-000719,O-00226,Standing Desk,Furniture,600,1
I-000720,O-00226,Office Chair,Furniture,250,2
I-000721,O-00226,Laptop Pro,Electronics,1200,2
I-000722,O-00227,Wireless Mouse,Accessories,50,1
I-000723,O-00227,Office Chair,Furniture,250,1
I-000724,O-00227,Wireless Mouse,Accessories,50,1
I-000725,O-00228,Mechanical Keyboard,Accessories,130,2
I-000726,O-00228,Noise Cancelling Headphones,Electronics,300,2
I-000727,O-00228,Webcam 1080p,Accessories,80,3
I-000728,O-00228,Wireless Mouse,Accessories,50,3
I-000729,O-00229,Standing Desk,Furniture,600,3
I-000730,O-00229,Wireless Mouse,Accessories,50,3
I-000731,O-00229,Noise Cancelling Headphones,Electronics,300,1
I-000732,O-00230,Standing Desk,Furniture,600,3
I-000733,O-00230,Mechanical Keyboard,Accessories,130,3
I-000734,O-00231,Laptop Pro,Electronics,1200,1
I-000735,O-00232,Noise Cancelling Headphones,Electronics,300,3
I-000736,O-00232,Office Chair,Furniture,250,2
I-000737,O-00232,Webcam 1080p,Accessories,80,1
I-000738,O-00232,Laptop Pro,Electronics,1200,3
I-000739,O-00232,Standing Desk,Furniture,600,2
I-000740,O-00233,Office Chair,Furniture,250,2
I-000741,O-00233,Wireless Mouse,Accessories,50,3
I-000742,O-00234,Standing Desk,Furniture,600,1
I-000743,O-00234,Standing Desk,Furniture,600,2
I-000744,O-00234,Office Chair,Furniture,250,1
I-000745,O-00235,Webcam 1080p,Accessories,80,3
I-000746,O-00236,Laptop Pro,Electronics,1200,2
I-000747,O-00236,Mechanical Keyboard,Accessories,130,3
I-000748,O-00236,Mechanical Keyboard,Accessories,130,1
I-000749,O-00236,Office Chair,Furniture,250,1
I-000750,O-00236,Webcam 1080p,Accessories,80,1
I-000751,O-00237,4K Monitor,Electronics,400,1
I-000752,O-00237,Monitor Stand,Accessories,75,1
I-000753,O-00237,Monitor Stand,Accessories,75,2
I-000754,O-00238,Laptop Pro,Electronics,1200,1
I-000755,O-00239,Monitor Stand,Accessories,75,1
I-000756,O-00240,Webcam 1080p,Accessories,80,2
I-000757,O-00240,4K Monitor,Electronics,400,1
I-000758,O-00240,Standing Desk,Furniture,600,3
I-000759,O-00240,Mechanical Keyboard,Accessories,130,3
I-000760,O-00240,Monitor Stand,Accessories,75,3
I-000761,O-00241,Webcam 1080p,Accessories,80,2
I-000762,O-00242,Wireless Mouse,Accessories,50,3
I-000763,O-00242,Noise Cancelling Headphones,Electronics,300,3
I-000764,O-00242,Webcam 1080p,Accessories,80,3
I-000765,O-00242,Mechanical Keyboard,Accessories,130,2
I-000766,O-00242,Mechanical Keyboard,Accessories,130,2
I-000767,O-00243,Webcam 1080p,Accessories,80,3
I-000768,O-00243,Wireless Mouse,Accessories,50,2
I-000769,O-00244,Monitor Stand,Accessories,75,2
I-000770,O-00244,Standing Desk,Furniture,600,2
I-000771,O-00244,4K Monitor,Electronics,400,2
I-000772,O-00245,Laptop Pro,Electronics,1200,1
I-000773,O-00246,Mechanical Keyboard,Accessories,130,2
I-000774,O-00246,Noise Cancelling Headphones,Electronics,300,3
I-000775,O-00246,Office Chair,Furniture,250,3
I-000776,O-00247,Mechanical Keyboard,Accessories,130,3
I-000777,O-00247,Monitor Stand,Accessories,75,1
I-000778,O-00248,4K Monitor,Electronics,400,2
I-000779,O-00248,Laptop Pro,Electronics,1200,2
I-000780,O-00248,Office Chair,Furniture,250,3
I-000781,O-00249,Office Chair,Furniture,250,1
I-000782,O-00249,Office Chair,Furniture,250,2
I-000783,O-00249,Wireless Mouse,Accessories,50,1
I-000784,O-00249,Mechanical Keyboard,Accessories,130,3
I-000785,O-00250,Monitor Stand,Accessories,75,1
I-000786,O-00250,Webcam 1080p,Accessories,80,3
I-000787,O-00250,4K Monitor,Electronics,400,3
I-000788,O-00250,Monitor Stand,Accessories,75,1
I-000789,O-00250,Standing Desk,Furniture,600,3
I-000790,O-00251,Noise Cancelling Headphones,Electronics,300,2
I-000791,O-00251,Wireless Mouse,Accessories,50,1
I-000792,O-00251,4K Monitor,Electronics,400,2
I-000793,O-00251,Office Chair,Furniture,250,2
I-000794,O-00251,Laptop Pro,Electronics,1200,1
I-000795,O-00252,Laptop Pro,Electronics,1200,3
I-000796,O-00252,Noise Cancelling Headphones,Electronics,300,1
I-000797,O-00252,Standing Desk,Furniture,600,1
I-000798,O-00252,Monitor Stand,Accessories,75,1
I-000799,O-00252,Mechanical Keyboard,Accessories,130,1
I-000800,O-00253,Webcam 1080p,Accessories,80,3
I-000801,O-00253,4K Monitor,Electronics,400,2
I-000802,O-00253,Laptop Pro,Electronics,1200,2
I-000803,O-00253,Wireless Mouse,Accessories,50,3
I-000804,O-00253,Wireless Mouse,Accessories,50,3
I-000805,O-00254,Wireless Mouse,Accessories,50,3
I-000806,O-00254,Standing Desk,Furniture,600,2
I-000807,O-00254,Office Chair,Furniture,250,2
I-000808,O-00254,4K Monitor,Electronics,400,3
I-000809,O-00255,Webcam 1080p,Accessories,80,3
I-000810,O-00255,4K Monitor,Electronics,400,2
I-000811,O-00255,4K Monitor,Electronics,400,1
I-000812,O-00256,Laptop Pro,Electronics,1200,1
I-000813,O-00256,Webcam 1080p,Accessories,80,3
I-000814,O-00256,Webcam 1080p,Accessories,80,3
I-000815,O-00257,Laptop Pro,Electronics,1200,2
I-000816,O-00257,Office Chair,Furniture,250,3
I-000817,O-00257,Laptop Pro,Electronics,1200,3
I-000818,O-00258,4K Monitor,Electronics,400,1
I-000819,O-00258,Standing Desk,Furniture,600,3
I-000820,O-00258,Monitor Stand,Accessories,75,1
I-000821,O-00258,Monitor Stand,Accessories,75,2
I-000822,O-00259,Wireless Mouse,Accessories,50,2
I-000823,O-00259,Monitor Stand,Accessories,75,2
I-000824,O-00260,Office Chair,Furniture,250,1
I-000825,O-00260,Noise Cancelling Headphones,Electronics,300,1
I-000826,O-00261,Laptop Pro,Electronics,1200,1
I-000827,O-00262,Standing Desk,Furniture,600,2
I-000828,O-00262,Mechanical Keyboard,Accessories,130,1
I-000829,O-00263,Wireless Mouse,Accessories,50,2
I-000830,O-00264,Webcam 1080p,Accessories,80,2
I-000831,O-00264,Standing Desk,Furniture,600,3
I-000832,O-00264,Webcam 1080p,Accessories,80,2
I-000833,O-00264,4K Monitor,Electronics,400,3
I-000834,O-00265,Monitor Stand,Accessories,75,2
I-000835,O-00265,Office Chair,Furniture,250,3
I-000836,O-00265,Monitor Stand,Accessories,75,1
I-000837,O-00265,Laptop Pro,Electronics,1200,3
I-000838,O-00266,Office Chair,Furniture,250,2
I-000839,O-00266,Webcam 1080p,Accessories,80,3
I-000840,O-00266,4K Monitor,Electronics,400,2
I-000841,O-00266,Laptop Pro,Electronics,1200,1
I-000842,O-00266,Laptop Pro,Electronics,1200,3
I-000843,O-00267,Webcam 1080p,Accessories,80,2
I-000844,O-00267,Laptop Pro,Electronics,1200,2
I-000845,O-00267,Standing Desk,Furniture,600,3
I-000846,O-00267,Mechanical Keyboard,Accessories,130,1
I-000847,O-00268,Webcam 1080p,Accessories,80,1
I-000848,O-00268,Laptop Pro,Electronics,1200,3
I-000849,O-00268,Mechanical Keyboard,Accessories,130,3
I-000850,O-00268,Standing Desk,Furniture,600,3
I-000851,O-00268,Webcam 1080p,Accessories,80,3
I-000852,O-00269,4K Monitor,Electronics,400,1
I-000853,O-00269,Webcam 1080p,Accessories,80,2
I-000854,O-00269,Mechanical Keyboard,Accessories,130,2
I-000855,O-00270,Webcam 1080p,Accessories,80,2
I-000856,O-00270,4K Monitor,Electronics,400,2
I-000857,O-00270,Office Chair,Furniture,250,1
I-000858,O-00270,Monitor Stand,Accessories,75,1
I-000859,O-00270,Webcam 1080p,Accessories,80,3
I-000860,O-00271,Standing Desk,Furniture,600,1
I-000861,O-00271,Standing Desk,Furniture,600,3
I-000862,O-00271,4K Monitor,Electronics,400,1
I-000863,O-00271,Laptop Pro,Electronics,1200,3
I-000864,O-00271,Mechanical Keyboard,Accessories,130,2
I-000865,O-00272,Laptop Pro,Electronics,1200,2
I-000866,O-00272,Mechanical Keyboard,Accessories,130,1
I-000867,O-00272,Wireless Mouse,Accessories,50,3
I-000868,O-00272,Laptop Pro,Electronics,1200,2
I-000869,O-00272,Noise Cancelling Headphones,Electronics,300,2
I-000870,O-00273,Laptop Pro,Electronics,1200,3
I-000871,O-00273,Wireless Mouse,Accessories,50,3
I-000872,O-00273,Wireless Mouse,Accessories,50,1
I-000873,O-00274,Monitor Stand,Accessories,75,1
I-000874,O-00274,Wireless Mouse,Accessories,50,3
I-000875,O-00274,Noise Cancelling Headphones,Electronics,300,1
I-000876,O-00274,Office Chair,Furniture,250,2
I-000877,O-00275,Webcam 1080p,Accessories,80,3
I-000878,O-00276,Noise Cancelling Headphones,Electronics,300,2
I-000879,O-00276,Standing Desk,Furniture,600,2
I-000880,O-00277,4K Monitor,Electronics,400,1
I-000881,O-00277,Standing Desk,Furniture,600,1
I-000882,O-00278,Standing Desk,Furniture,600,1
I-000883,O-00278,Monitor Stand,Accessories,75,2
I-000884,O-00278,4K Monitor,Electronics,400,2
I-000885,O-00278,Standing Desk,Furniture,600,2
I-000886,O-00278,Wireless Mouse,Accessories,50,2
I-000887,O-00279,Standing Desk,Furniture,600,3
I-000888,O-00279,Standing Desk,Furniture,600,2
